,TOA5 idea concrete cr 1000,IDEA_Concrete_cell,CR1000,91194,CR1000.Std.32.03,CPU:Concrete_20190329.CR1,430,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,CnoC_Level_Avg,CC_Level_Avg,CnoC_Stage_Avg,CC_Stage_Avg,CnoC_Flow_Avg,CC_Flow_Avg,CnoC_Sample_Pulses_Max,CC_Sample_Pulses_Max,CnoC_GoodSample_Max,CC_GoodSample_Max,,
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples,,
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max,,
0,9/1/2019 20:30,0.7706215,1.077276,-0.06765907,-0.02011925,0,0,17,1348,0,1,,
0,9/1/2019 20:35,0.770601,1.07709,-0.06767961,-0.02030488,0,0,17,1348,0,1,,
0,9/1/2019 20:40,0.7705773,1.077023,-0.06770339,-0.02037215,0,0,17,1348,0,1,,
0,9/1/2019 20:45,0.7704664,1.077122,-0.06781428,-0.02027266,0,0,17,1348,0,1,,
0,9/1/2019 20:50,0.770524,1.077049,-0.0677566,-0.02034574,0,0,17,1348,0,1,,
0,9/1/2019 20:55,0.7705657,1.077313,-0.06771491,-0.02008162,0,0,17,1348,0,1,,
0,9/1/2019 21:00,0.7705968,1.077118,-0.06768379,-0.020277,0,0,17,1348,0,1,,
0,9/1/2019 21:05,0.7705988,1.077074,-0.06768184,-0.02032064,0,0,17,1348,0,1,,
0,9/1/2019 21:10,0.7706646,1.077037,-0.06761607,-0.02035791,0,0,17,1348,0,1,,
0,9/1/2019 21:15,0.7706068,1.077212,-0.06767394,-0.02018308,0,0,17,1348,0,1,,
0,9/1/2019 21:20,0.7709555,1.077139,-0.06732511,-0.02025597,0,0,17,1348,0,1,,
0,9/1/2019 21:25,0.7706894,1.077192,-0.06759121,-0.02020323,0,0,17,1348,0,1,,
0,9/1/2019 21:30,0.7707692,1.077222,-0.06751144,-0.02017291,0,0,17,1348,0,1,,
0,9/1/2019 21:35,0.7706855,1.077072,-0.06759511,-0.02032281,0,0,17,1348,0,1,,
0,9/1/2019 21:40,0.7705538,1.077052,-0.06772684,-0.0203432,0,0,17,1348,0,1,,
0,9/1/2019 21:45,0.7707371,1.077148,-0.06754353,-0.02024725,0,0,17,1348,0,1,,
0,9/1/2019 21:50,0.7706481,1.077238,-0.06763259,-0.02015658,0,0,17,1348,0,1,,
0,9/1/2019 21:55,0.770611,1.077152,-0.06766959,-0.02024298,0,0,17,1348,0,1,,
0,9/1/2019 22:00,0.7706579,1.077193,-0.06762274,-0.02020222,0,0,17,1348,0,1,,
0,9/1/2019 22:05,0.7706788,1.077234,-0.06760183,-0.02016068,0,0,17,1348,0,1,,
0,9/1/2019 22:10,0.7706203,1.077225,-0.0676603,-0.02016947,0,0,17,1348,0,1,,
0,9/1/2019 22:15,0.7705829,1.077077,-0.06769781,-0.02031779,0,0,17,1348,0,1,,
0,9/1/2019 22:20,0.7705175,1.077219,-0.06776311,-0.02017616,0,0,17,1348,0,1,,
0,9/1/2019 22:25,0.7704878,1.077115,-0.06779277,-0.02027959,0,0,17,1348,0,1,,
0,9/1/2019 22:30,0.770649,1.077197,-0.0676316,-0.02019809,0,0,17,1348,0,1,,
0,9/1/2019 22:35,0.7708513,1.077104,-0.06742931,-0.02029032,0,0,17,1348,0,1,,
0,9/1/2019 22:40,0.7707078,1.07719,-0.06757285,-0.02020455,0,0,17,1348,0,1,,
0,9/1/2019 22:45,0.7705559,1.077089,-0.06772468,-0.02030586,0,0,17,1348,0,1,,
0,9/1/2019 22:50,0.7704574,1.077141,-0.06782328,-0.02025367,0,0,17,1348,0,1,,
0,9/1/2019 22:55,0.7705816,1.077007,-0.06769902,-0.02038779,0,0,17,1348,0,1,,
0,9/1/2019 23:00,0.770705,1.077197,-0.0675757,-0.02019764,0,0,17,1348,0,1,,
0,9/1/2019 23:05,0.7707583,1.077217,-0.06752231,-0.02017771,0,0,17,1348,0,1,,
0,9/1/2019 23:10,0.7706289,1.077307,-0.06765173,-0.0200877,0,0,17,1348,0,1,,
0,9/1/2019 23:15,0.7704971,1.077076,-0.06778356,-0.02031924,0,0,17,1348,0,1,,
0,9/1/2019 23:20,0.7705694,1.077229,-0.0677112,-0.02016625,0,0,17,1348,0,1,,
0,9/1/2019 23:25,0.7708244,1.077097,-0.06745626,-0.02029739,0,0,17,1348,0,1,,
0,9/1/2019 23:30,0.7707397,1.077383,-0.06754096,-0.02001223,0,0,17,1348,0,1,,
0,9/1/2019 23:35,0.7706138,1.077202,-0.06766675,-0.02019253,0,0,17,1348,0,1,,
0,9/1/2019 23:40,0.7706164,1.077137,-0.06766422,-0.02025764,0,0,17,1348,0,1,,
0,9/1/2019 23:45,0.7706147,1.077181,-0.06766592,-0.02021419,0,0,17,1348,0,1,,
0,9/1/2019 23:50,0.7707321,1.07724,-0.06754851,-0.02015477,0,0,17,1348,0,1,,
0,9/1/2019 23:55,0.7707002,1.077167,-0.06758047,-0.02022807,0,0,17,1348,0,1,,
0,9/2/2019 0:00,0.7706611,1.077239,-0.06761953,-0.02015555,0,0,17,1348,0,1,,
0,9/2/2019 0:05,0.7705833,1.077192,-0.06769727,-0.02020255,0,0,17,1348,0,1,,
0,9/2/2019 0:10,0.7706646,1.077221,-0.06761606,-0.02017379,0,0,17,1348,0,1,,
0,9/2/2019 0:15,0.770702,1.077253,-0.06757867,-0.02014177,0,0,17,1348,0,1,,
0,9/2/2019 0:20,0.7707599,1.077248,-0.06752073,-0.02014716,0,0,17,1348,0,1,,
0,9/2/2019 0:25,0.7706549,1.077145,-0.06762575,-0.02024926,0,0,17,1348,0,1,,
0,9/2/2019 0:30,0.7709269,1.077256,-0.06735375,-0.02013851,0,0,17,1348,0,1,,
0,9/2/2019 0:35,0.7707502,1.07723,-0.06753045,-0.02016455,0,0,17,1348,0,1,,
0,9/2/2019 0:40,0.7707509,1.077267,-0.06752977,-0.02012804,0,0,17,1348,0,1,,
0,9/2/2019 0:45,0.7708544,1.07728,-0.06742618,-0.02011475,0,0,17,1348,0,1,,
0,9/2/2019 0:50,0.7707484,1.077207,-0.0675322,-0.02018759,0,0,17,1348,0,1,,
0,9/2/2019 0:55,0.7708223,1.077305,-0.06745835,-0.02008987,0,0,17,1348,0,1,,
0,9/2/2019 1:00,0.7707883,1.077119,-0.06749239,-0.02027613,0,0,17,1348,0,1,,
0,9/2/2019 1:05,0.7707517,1.077418,-0.06752897,-0.01997663,0,0,17,1348,0,1,,
0,9/2/2019 1:10,0.770757,1.077349,-0.06752364,-0.02004576,0,0,17,1348,0,1,,
0,9/2/2019 1:15,0.7706688,1.077354,-0.06761186,-0.02004066,0,0,17,1348,0,1,,
0,9/2/2019 1:20,0.7707134,1.077331,-0.06756728,-0.02006375,0,0,17,1348,0,1,,
0,9/2/2019 1:25,0.7708467,1.077328,-0.06743393,-0.02006699,0,0,17,1348,0,1,,
0,9/2/2019 1:30,0.7706996,1.077188,-0.0675811,-0.02020647,0,0,17,1348,0,1,,
0,9/2/2019 1:35,0.7707791,1.077291,-0.06750154,-0.02010348,0,0,17,1348,0,1,,
0,9/2/2019 1:40,0.7707111,1.077339,-0.06756954,-0.02005589,0,0,17,1348,0,1,,
0,9/2/2019 1:45,0.7708591,1.077198,-0.06742156,-0.02019668,0,0,17,1348,0,1,,
0,9/2/2019 1:50,0.7707393,1.077333,-0.06754135,-0.02006221,0,0,17,1348,0,1,,
0,9/2/2019 1:55,0.7708325,1.077253,-0.06744814,-0.02014218,0,0,17,1348,0,1,,
0,9/2/2019 2:00,0.7708991,1.077208,-0.06738148,-0.02018714,0,0,17,1348,0,1,,
0,9/2/2019 2:05,0.7707903,1.077369,-0.06749032,-0.02002556,0,0,17,1348,0,1,,
0,9/2/2019 2:10,0.7708824,1.077268,-0.06739832,-0.0201263,0,0,17,1348,0,1,,
0,9/2/2019 2:15,0.7707807,1.077358,-0.06749998,-0.02003649,0,0,17,1348,0,1,,
0,9/2/2019 2:20,0.7707695,1.077361,-0.06751107,-0.02003368,0,0,17,1348,0,1,,
0,9/2/2019 2:25,0.7709255,1.07724,-0.06735519,-0.0201549,0,0,17,1348,0,1,,
0,9/2/2019 2:30,0.7706763,1.077286,-0.06760432,-0.02010888,0,0,17,1348,0,1,,
0,9/2/2019 2:35,0.7708162,1.077309,-0.06746444,-0.02008605,0,0,17,1348,0,1,,
0,9/2/2019 2:40,0.770676,1.077268,-0.06760464,-0.02012718,0,0,17,1348,0,1,,
0,9/2/2019 2:45,0.7707177,1.077294,-0.06756297,-0.02010047,0,0,17,1348,0,1,,
0,9/2/2019 2:50,0.7705258,1.07736,-0.0677549,-0.0200349,0,0,17,1348,0,1,,
0,9/2/2019 2:55,0.7708327,1.077172,-0.06744803,-0.020223,0,0,17,1348,0,1,,
0,9/2/2019 3:00,0.7707016,1.077209,-0.06757905,-0.02018573,0,0,17,1348,0,1,,
0,9/2/2019 3:05,0.7706237,1.077161,-0.06765695,-0.02023417,0,0,17,1348,0,1,,
0,9/2/2019 3:10,0.7706887,1.077265,-0.06759198,-0.02012966,0,0,17,1348,0,1,,
0,9/2/2019 3:15,0.7706885,1.077223,-0.06759212,-0.02017151,0,0,17,1348,0,1,,
0,9/2/2019 3:20,0.7707451,1.077408,-0.06753559,-0.01998626,0,0,17,1348,0,1,,
0,9/2/2019 3:25,0.7706615,1.077044,-0.06761916,-0.0203507,0,0,17,1348,0,1,,
0,9/2/2019 3:30,0.7706854,1.077199,-0.06759519,-0.02019585,0,0,17,1348,0,1,,
0,9/2/2019 3:35,0.770564,1.077349,-0.06771667,-0.02004554,0,0,17,1348,0,1,,
0,9/2/2019 3:40,0.7707676,1.077319,-0.06751299,-0.02007553,0,0,17,1348,0,1,,
0,9/2/2019 3:45,0.7708034,1.07721,-0.06747724,-0.02018517,0,0,17,1348,0,1,,
0,9/2/2019 3:50,0.7706472,1.077415,-0.06763348,-0.01998019,0,0,17,1348,0,1,,
0,9/2/2019 3:55,0.7707683,1.077235,-0.06751227,-0.02015993,0,0,17,1348,0,1,,
0,9/2/2019 4:00,0.7709424,1.0773,-0.06733825,-0.02009474,0,0,17,1348,0,1,,
0,9/2/2019 4:05,0.7706389,1.077299,-0.06764174,-0.02009529,0,0,17,1348,0,1,,
0,9/2/2019 4:10,0.7707306,1.07717,-0.06755006,-0.02022455,0,0,17,1348,0,1,,
0,9/2/2019 4:15,0.77085,1.077234,-0.06743066,-0.02016074,0,0,17,1348,0,1,,
0,9/2/2019 4:20,0.7708109,1.077206,-0.06746973,-0.0201885,0,0,17,1348,0,1,,
0,9/2/2019 4:25,0.770649,1.077175,-0.06763162,-0.02021977,0,0,17,1348,0,1,,
0,9/2/2019 4:30,0.7707472,1.077112,-0.06753337,-0.02028234,0,0,17,1348,0,1,,
0,9/2/2019 4:35,0.7708068,1.077247,-0.06747384,-0.02014739,0,0,17,1348,0,1,,
0,9/2/2019 4:40,0.77079,1.077455,-0.0674907,-0.01993933,0,0,17,1348,0,1,,
0,9/2/2019 4:45,0.7709178,1.077327,-0.06736286,-0.0200677,0,0,17,1348,0,1,,
0,9/2/2019 4:50,0.7706305,1.077303,-0.0676501,-0.02009168,0,0,17,1348,0,1,,
0,9/2/2019 4:55,0.7706789,1.077309,-0.06760169,-0.02008539,0,0,17,1348,0,1,,
0,9/2/2019 5:00,0.7707629,1.07727,-0.06751777,-0.02012477,0,0,17,1348,0,1,,
0,9/2/2019 5:05,0.7706946,1.077257,-0.06758609,-0.02013822,0,0,17,1348,0,1,,
0,9/2/2019 5:10,0.7708367,1.077288,-0.06744394,-0.02010634,0,0,17,1348,0,1,,
0,9/2/2019 5:15,0.7708682,1.077145,-0.06741238,-0.0202493,0,0,17,1348,0,1,,
0,9/2/2019 5:20,0.7705007,1.077277,-0.06777994,-0.0201177,0,0,17,1348,0,1,,
0,9/2/2019 5:25,0.7708759,1.077207,-0.06740478,-0.02018774,0,0,17,1348,0,1,,
0,9/2/2019 5:30,0.7706738,1.077295,-0.06760684,-0.02009928,0,0,17,1348,0,1,,
0,9/2/2019 5:35,0.7706426,1.077336,-0.06763805,-0.02005843,0,0,17,1348,0,1,,
0,9/2/2019 5:40,0.7705634,1.077127,-0.06771725,-0.02026812,0,0,17,1348,0,1,,
0,9/2/2019 5:45,0.7707364,1.077145,-0.0675443,-0.0202498,0,0,17,1348,0,1,,
0,9/2/2019 5:50,0.7706655,1.077215,-0.06761516,-0.02017949,0,0,17,1348,0,1,,
0,9/2/2019 5:55,0.7706108,1.077421,-0.06766986,-0.01997426,0,0,17,1348,0,1,,
0,9/2/2019 6:00,0.7706887,1.077322,-0.067592,-0.02007223,0,0,17,1348,0,1,,
0,9/2/2019 6:05,0.7707788,1.077232,-0.06750178,-0.02016268,0,0,17,1348,0,1,,
0,9/2/2019 6:10,0.7707929,1.077128,-0.06748774,-0.0202671,0,0,17,1348,0,1,,
0,9/2/2019 6:15,0.7705981,1.077258,-0.06768264,-0.02013684,0,0,17,1348,0,1,,
0,9/2/2019 6:20,0.7706078,1.077066,-0.06767286,-0.02032867,0,0,17,1348,0,1,,
0,9/2/2019 6:25,0.7708445,1.077257,-0.0674361,-0.02013767,0,0,17,1348,0,1,,
0,9/2/2019 6:30,0.7707512,1.077308,-0.06752943,-0.02008706,0,0,17,1348,0,1,,
0,9/2/2019 6:35,0.7706228,1.077138,-0.06765785,-0.02025646,0,0,17,1348,0,1,,
0,9/2/2019 6:40,0.7709656,1.077169,-0.06731497,-0.02022615,0,0,17,1348,0,1,,
0,9/2/2019 6:45,0.7705826,1.0771,-0.06769802,-0.02029511,0,0,17,1348,0,1,,
0,9/2/2019 6:50,0.7704878,1.077183,-0.0677928,-0.02021126,0,0,17,1348,0,1,,
0,9/2/2019 6:55,0.7706581,1.077229,-0.06762253,-0.02016571,0,0,17,1348,0,1,,
0,9/2/2019 7:00,0.7705795,1.077127,-0.06770121,-0.02026764,0,0,17,1348,0,1,,
0,9/2/2019 7:05,0.7706878,1.077063,-0.06759287,-0.02033145,0,0,17,1348,0,1,,
0,9/2/2019 7:10,0.7705221,1.077074,-0.06775857,-0.02032078,0,0,17,1348,0,1,,
0,9/2/2019 7:15,0.7706342,1.077093,-0.06764646,-0.02030203,0,0,17,1348,0,1,,
0,9/2/2019 7:20,0.7705322,1.077247,-0.06774845,-0.02014747,0,0,17,1348,0,1,,
0,9/2/2019 7:25,0.7706772,1.077101,-0.06760349,-0.02029351,0,0,17,1348,0,1,,
0,9/2/2019 7:30,0.7705747,1.077163,-0.06770588,-0.02023128,0,0,17,1348,0,1,,
0,9/2/2019 7:35,0.7706786,1.077114,-0.06760208,-0.02028119,0,0,17,1348,0,1,,
0,9/2/2019 7:40,0.7705528,1.076907,-0.06772789,-0.02048778,0,0,17,1348,0,1,,
0,9/2/2019 7:45,0.7705997,1.077149,-0.06768088,-0.02024603,0,0,17,1348,0,1,,
0,9/2/2019 7:50,0.7706386,1.077103,-0.06764206,-0.02029211,0,0,17,1348,0,1,,
0,9/2/2019 7:55,0.7707373,1.07701,-0.06754338,-0.02038505,0,0,17,1348,0,1,,
0,9/2/2019 8:00,0.7706643,1.077104,-0.06761631,-0.02029048,0,0,17,1348,0,1,,
0,9/2/2019 8:05,0.7705513,1.07694,-0.06772939,-0.02045469,0,0,17,1348,0,1,,
0,9/2/2019 8:10,0.7706126,1.07699,-0.06766805,-0.02040425,0,0,17,1348,0,1,,
0,9/2/2019 8:15,0.77066,1.076974,-0.06762071,-0.02042038,0,0,17,1348,0,1,,
0,9/2/2019 8:20,0.7706166,1.077065,-0.06766407,-0.02032943,0,0,17,1348,0,1,,
0,9/2/2019 8:25,0.7705366,1.076956,-0.06774401,-0.02043917,0,0,17,1348,0,1,,
0,9/2/2019 8:30,0.7706837,1.077041,-0.06759693,-0.02035405,0,0,17,1348,0,1,,
0,9/2/2019 8:35,0.7703229,1.076918,-0.06795779,-0.020477,0,0,17,1348,0,1,,
0,9/2/2019 8:40,0.7705461,1.077083,-0.06773447,-0.02031186,0,0,17,1348,0,1,,
0,9/2/2019 8:45,0.77055,1.077138,-0.06773059,-0.02025645,0,0,17,1348,0,1,,
0,9/2/2019 8:50,0.7705919,1.076956,-0.0676888,-0.02043862,0,0,17,1348,0,1,,
0,9/2/2019 8:55,0.7704424,1.076913,-0.06783824,-0.02048221,0,0,17,1348,0,1,,
0,9/2/2019 9:00,0.7706063,1.076933,-0.06767435,-0.02046176,0,0,17,1348,0,1,,
0,9/2/2019 9:05,0.7704316,1.076885,-0.06784905,-0.02050987,0,0,17,1348,0,1,,
0,9/2/2019 9:10,0.7705215,1.076835,-0.06775917,-0.02056003,0,0,17,1348,0,1,,
0,9/2/2019 9:15,0.7704048,1.077038,-0.06787585,-0.02035684,0,0,17,1348,0,1,,
0,9/2/2019 9:20,0.7703407,1.077011,-0.06793995,-0.02038373,0,0,17,1348,0,1,,
0,9/2/2019 9:25,0.7704619,1.077035,-0.06781874,-0.02036004,0,0,17,1348,0,1,,
0,9/2/2019 9:30,0.7702028,1.076994,-0.06807781,-0.02040114,0,0,17,1348,0,1,,
0,9/2/2019 9:35,0.7705232,1.077229,-0.06775744,-0.02016603,0,0,17,1348,0,1,,
0,9/2/2019 9:40,0.7705062,1.076922,-0.06777444,-0.02047247,0,0,17,1348,0,1,,
0,9/2/2019 9:45,0.7703456,1.077101,-0.06793501,-0.02029372,0,0,17,1348,0,1,,
0,9/2/2019 9:50,0.7702308,1.07694,-0.06804987,-0.02045511,0,0,17,1348,0,1,,
0,9/2/2019 9:55,0.7704292,1.076887,-0.0678515,-0.02050767,0,0,17,1348,0,1,,
0,9/2/2019 10:00,0.7704413,1.077015,-0.06783932,-0.02037931,0,0,17,1348,0,1,,
0,9/2/2019 10:05,0.7704509,1.076941,-0.06782964,-0.02045372,0,0,17,1348,0,1,,
0,9/2/2019 10:10,0.7704352,1.076957,-0.06784543,-0.0204374,0,0,17,1348,0,1,,
0,9/2/2019 10:15,0.7703881,1.076985,-0.06789255,-0.02040989,0,0,17,1348,0,1,,
0,9/2/2019 10:20,0.7704104,1.076995,-0.06787023,-0.02039924,0,0,17,1348,0,1,,
0,9/2/2019 10:25,0.7703675,1.077175,-0.06791314,-0.02021997,0,0,17,1348,0,1,,
0,9/2/2019 10:30,0.7703693,1.07685,-0.06791137,-0.02054508,0,0,17,1348,0,1,,
0,9/2/2019 10:35,0.7704573,1.076977,-0.06782337,-0.02041765,0,0,17,1348,0,1,,
0,9/2/2019 10:40,0.7700282,1.076921,-0.06825242,-0.02047387,0,0,17,1348,0,1,,
0,9/2/2019 10:45,0.7703567,1.076848,-0.06792398,-0.02054654,0,0,17,1348,0,1,,
0,9/2/2019 10:50,0.7703513,1.077063,-0.06792939,-0.02033148,0,0,17,1348,0,1,,
0,9/2/2019 10:55,0.7702271,1.076906,-0.06805362,-0.02048918,0,0,17,1348,0,1,,
0,9/2/2019 11:00,0.7702503,1.076736,-0.0680304,-0.02065897,0,0,17,1348,0,1,,
0,9/2/2019 11:05,0.7703504,1.076955,-0.06793026,-0.02043999,0,0,17,1348,0,1,,
0,9/2/2019 11:10,0.7703521,1.076866,-0.06792853,-0.02052931,0,0,17,1348,0,1,,
0,9/2/2019 11:15,0.770198,1.076865,-0.06808267,-0.02052955,0,0,17,1348,0,1,,
0,9/2/2019 11:20,0.7702137,1.076838,-0.06806695,-0.02055646,0,0,17,1348,0,1,,
0,9/2/2019 11:25,0.7704945,1.076679,-0.06778619,-0.02071601,0,0,17,1348,0,1,,
0,9/2/2019 11:30,0.7702672,1.076671,-0.06801347,-0.02072391,0,0,17,1348,0,1,,
0,9/2/2019 11:35,0.7704405,1.076932,-0.06784009,-0.02046282,0,0,17,1348,0,1,,
0,9/2/2019 11:40,0.7702041,1.076827,-0.06807657,-0.02056735,0,0,17,1348,0,1,,
0,9/2/2019 11:45,0.7701427,1.07673,-0.06813793,-0.02066502,0,0,17,1348,0,1,,
0,9/2/2019 11:50,0.7701733,1.076869,-0.06810731,-0.02052613,0,0,17,1348,0,1,,
0,9/2/2019 11:55,0.770385,1.076786,-0.06789567,-0.02060895,0,0,17,1348,0,1,,
0,9/2/2019 12:00,0.7703108,1.076754,-0.06796985,-0.02064089,0,0,17,1348,0,1,,
0,9/2/2019 12:05,0.7701819,1.076717,-0.06809876,-0.02067753,0,0,17,1348,0,1,,
0,9/2/2019 12:10,0.7701232,1.076649,-0.06815749,-0.0207456,0,0,17,1348,0,1,,
0,9/2/2019 12:15,0.7701729,1.076706,-0.06810774,-0.02068894,0,0,17,1348,0,1,,
0,9/2/2019 12:20,0.7702134,1.07673,-0.06806724,-0.02066514,0,0,17,1348,0,1,,
0,9/2/2019 12:25,0.7701463,1.076654,-0.06813432,-0.02074035,0,0,17,1348,0,1,,
0,9/2/2019 12:30,0.7702526,1.07679,-0.06802803,-0.02060493,0,0,17,1348,0,1,,
0,9/2/2019 12:35,0.7703266,1.076771,-0.06795405,-0.02062402,0,0,17,1348,0,1,,
0,9/2/2019 12:40,0.7701435,1.076797,-0.06813714,-0.02059811,0,0,17,1348,0,1,,
0,9/2/2019 12:45,0.7701014,1.076633,-0.06817926,-0.02076224,0,0,17,1348,0,1,,
0,9/2/2019 12:50,0.7700932,1.076815,-0.0681874,-0.02057993,0,0,17,1348,0,1,,
0,9/2/2019 12:55,0.7702653,1.076758,-0.0680154,-0.02063646,0,0,17,1348,0,1,,
0,9/2/2019 13:00,0.7700269,1.076649,-0.06825373,-0.02074548,0,0,17,1348,0,1,,
0,9/2/2019 13:05,0.7703698,1.076759,-0.06791081,-0.02063593,0,0,17,1348,0,1,,
0,9/2/2019 13:10,0.7701756,1.076663,-0.06810509,-0.020732,0,0,17,1348,0,1,,
0,9/2/2019 13:15,0.7703051,1.076713,-0.06797549,-0.02068129,0,0,17,1348,0,1,,
0,9/2/2019 13:20,0.770138,1.076676,-0.0681426,-0.02071858,0,0,17,1348,0,1,,
0,9/2/2019 13:25,0.770055,1.076716,-0.06822561,-0.02067903,0,0,17,1348,0,1,,
0,9/2/2019 13:30,0.7701953,1.076713,-0.0680853,-0.02068138,0,0,17,1348,0,1,,
0,9/2/2019 13:35,0.7702205,1.076754,-0.06806012,-0.02064031,0,0,17,1348,0,1,,
0,9/2/2019 13:40,0.7699451,1.076642,-0.06833549,-0.0207532,0,0,17,1348,0,1,,
0,9/2/2019 13:45,0.7702473,1.076668,-0.06803337,-0.02072639,0,0,17,1348,0,1,,
0,9/2/2019 13:50,0.7702211,1.076715,-0.06805959,-0.02067936,0,0,17,1348,0,1,,
0,9/2/2019 13:55,0.770213,1.076535,-0.06806765,-0.02085964,0,0,17,1348,0,1,,
0,9/2/2019 14:00,0.7700823,1.076768,-0.06819835,-0.02062677,0,0,17,1348,0,1,,
0,9/2/2019 14:05,0.7700545,1.0766,-0.06822622,-0.02079491,0,0,17,1348,0,1,,
0,9/2/2019 14:10,0.7700828,1.076619,-0.06819783,-0.02077544,0,0,17,1348,0,1,,
0,9/2/2019 14:15,0.7699472,1.076802,-0.06833337,-0.02059308,0,0,17,1348,0,1,,
0,9/2/2019 14:20,0.7701507,1.076639,-0.06812994,-0.02075546,0,0,17,1348,0,1,,
0,9/2/2019 14:25,0.7701208,1.076709,-0.06815984,-0.02068621,0,0,17,1348,0,1,,
0,9/2/2019 14:30,0.7699748,1.076571,-0.06830582,-0.02082415,0,0,17,1348,0,1,,
0,9/2/2019 14:35,0.7701556,1.076722,-0.06812504,-0.02067272,0,0,17,1348,0,1,,
0,9/2/2019 14:40,0.7701091,1.076733,-0.0681716,-0.02066138,0,0,17,1348,0,1,,
0,9/2/2019 14:45,0.769889,1.076753,-0.06839167,-0.02064146,0,0,17,1348,0,1,,
0,9/2/2019 14:50,0.7700496,1.076717,-0.06823105,-0.02067828,0,0,17,1348,0,1,,
0,9/2/2019 14:55,0.7699458,1.076702,-0.06833486,-0.02069316,0,0,17,1348,0,1,,
0,9/2/2019 15:00,0.7698063,1.076559,-0.06847431,-0.02083596,0,0,17,1348,0,1,,
0,9/2/2019 15:05,0.7701932,1.076624,-0.06808746,-0.02077082,0,0,17,1348,0,1,,
0,9/2/2019 15:10,0.7699896,1.076774,-0.06829106,-0.0206206,0,0,17,1348,0,1,,
0,9/2/2019 15:15,0.7700339,1.076757,-0.06824674,-0.02063818,0,0,17,1348,0,1,,
0,9/2/2019 15:20,0.7702017,1.076649,-0.06807894,-0.02074569,0,0,17,1348,0,1,,
0,9/2/2019 15:25,0.7701385,1.076743,-0.06814214,-0.02065187,0,0,17,1348,0,1,,
0,9/2/2019 15:30,0.7699255,1.076724,-0.06835514,-0.02067082,0,0,17,1348,0,1,,
0,9/2/2019 15:35,0.7701665,1.076657,-0.06811416,-0.02073764,0,0,17,1348,0,1,,
0,9/2/2019 15:40,0.7701188,1.076746,-0.06816179,-0.02064869,0,0,17,1348,0,1,,
0,9/2/2019 15:45,0.7700608,1.076627,-0.06821977,-0.02076747,0,0,17,1348,0,1,,
0,9/2/2019 15:50,0.7699644,1.076912,-0.06831623,-0.02048275,0,0,17,1348,0,1,,
0,9/2/2019 15:55,0.7700747,1.076609,-0.06820602,-0.02078611,0,0,17,1348,0,1,,
0,9/2/2019 16:00,0.7699811,1.076682,-0.06829958,-0.02071259,0,0,17,1348,0,1,,
0,9/2/2019 16:05,0.7699155,1.076833,-0.06836521,-0.02056142,0,0,17,1348,0,1,,
0,9/2/2019 16:10,0.7701063,1.076708,-0.06817438,-0.02068632,0,0,17,1348,0,1,,
0,9/2/2019 16:15,0.769964,1.076678,-0.06831668,-0.02071679,0,0,17,1348,0,1,,
0,9/2/2019 16:20,0.7700096,1.076766,-0.06827103,-0.02062898,0,0,17,1348,0,1,,
0,9/2/2019 16:25,0.7701778,1.07669,-0.06810278,-0.02070505,0,0,17,1348,0,1,,
0,9/2/2019 16:30,0.769952,1.07666,-0.0683286,-0.02073453,0,0,17,1348,0,1,,
0,9/2/2019 16:35,0.7701063,1.076833,-0.0681744,-0.02056218,0,0,17,1348,0,1,,
0,9/2/2019 16:40,0.7702295,1.076778,-0.06805112,-0.02061638,0,0,17,1348,0,1,,
0,9/2/2019 16:45,0.7699365,1.076719,-0.06834414,-0.02067539,0,0,17,1348,0,1,,
0,9/2/2019 16:50,0.7699673,1.076762,-0.06831339,-0.02063266,0,0,17,1348,0,1,,
0,9/2/2019 16:55,0.7700962,1.076649,-0.06818435,-0.02074524,0,0,17,1348,0,1,,
0,9/2/2019 17:00,0.7700995,1.07678,-0.06818117,-0.02061442,0,0,17,1348,0,1,,
0,9/2/2019 17:05,0.7699363,1.076694,-0.06834434,-0.0207007,0,0,17,1348,0,1,,
0,9/2/2019 17:10,0.7700827,1.076823,-0.06819796,-0.02057178,0,0,17,1348,0,1,,
0,9/2/2019 17:15,0.7698346,1.076669,-0.06844603,-0.02072547,0,0,17,1348,0,1,,
0,9/2/2019 17:20,0.7699504,1.076691,-0.06833022,-0.02070413,0,0,17,1348,0,1,,
0,9/2/2019 17:25,0.7700433,1.076643,-0.0682373,-0.02075161,0,0,17,1348,0,1,,
0,9/2/2019 17:30,0.7699926,1.076738,-0.06828801,-0.02065681,0,0,17,1348,0,1,,
0,9/2/2019 17:35,0.7701187,1.076742,-0.06816193,-0.02065244,0,0,17,1348,0,1,,
0,9/2/2019 17:40,0.7700329,1.076831,-0.06824777,-0.02056415,0,0,17,1348,0,1,,
0,9/2/2019 17:45,0.7699789,1.076686,-0.06830173,-0.02070921,0,0,17,1348,0,1,,
0,9/2/2019 17:50,0.7701245,1.076806,-0.06815612,-0.02058853,0,0,17,1348,0,1,,
0,9/2/2019 17:55,0.7699583,1.07671,-0.06832234,-0.02068531,0,0,17,1348,0,1,,
