,TOA5 Idea school Asphalt CR 1000,91193,CR1000.Std.32.03,CPU:Asphalt_20190312.CR1,42731,Hydro,,,,,
Rain_in_Tot,TIMESTAMP,AnoC_Level_Avg,AC_Level_Avg,AnoC_Stage_Avg,AC_Stage_Avg,AnoC_Flow_Avg,AC_Flow_Avg,AnoC_Sample_Pulses_Max,AC_Sample_Pulses_Max,AnoC_GoodSample_Max,AC_GoodSample_Max
In,TS,Ft,Ft,Ft,Ft,GPM,GPM,Pulses,Pulses,Samples,Samples
Tot,,Avg,Avg,Avg,Avg,Avg,Avg,Max,Max,Max,Max
0,9/1/2019 21:25,1.031568,1.174644,-0.04138026,0.1603196,0,17.3718,1,2,0,0
0,9/1/2019 21:30,1.031528,1.17457,-0.04141984,0.1602455,0,17.35285,1,2,0,0
0,9/1/2019 21:35,1.031475,1.174456,-0.04147326,0.1601313,0,17.3237,1,2,0,0
0,9/1/2019 21:40,1.031487,1.174435,-0.04146047,0.1601108,0,17.31852,1,2,0,0
0,9/1/2019 21:45,1.031433,1.174452,-0.0415144,0.1601273,0,17.3227,1,2,0,0
0,9/1/2019 21:50,1.031372,1.174524,-0.04157628,0.1601994,0,17.3411,1,2,0,0
0,9/1/2019 21:55,1.031261,1.174454,-0.04168717,0.1601287,0,17.32309,1,2,0,0
0,9/1/2019 22:00,1.031404,1.174584,-0.04154413,0.1602595,0,17.3564,1,2,0,0
0,9/1/2019 22:05,1.031345,1.174534,-0.0416025,0.1602088,0,17.3435,1,2,0,0
0,9/1/2019 22:10,1.031485,1.174617,-0.04146313,0.160292,0,17.36475,1,2,0,0
0,9/1/2019 22:15,1.031495,1.174674,-0.04145261,0.1603495,0,17.37941,1,2,0,0
0,9/1/2019 22:20,1.031436,1.174566,-0.04151212,0.1602414,0,17.3518,1,2,0,0
0,9/1/2019 22:25,1.031464,1.174604,-0.04148334,0.1602795,0,17.36154,1,2,0,0
0,9/1/2019 22:30,1.031377,1.174575,-0.04157089,0.1602503,0,17.35408,1,2,0,0
0,9/1/2019 22:35,1.03143,1.174577,-0.04151746,0.1602517,0,17.35447,1,2,0,0
0,9/1/2019 22:40,1.031532,1.174652,-0.04141544,0.1603271,0,17.37371,1,2,0,0
0,9/1/2019 22:45,1.031402,1.17451,-0.04154591,0.1601856,0,17.33759,1,2,0,0
0,9/1/2019 22:50,1.031567,1.174576,-0.04138114,0.1602513,0,17.35437,1,2,0,0
0,9/1/2019 22:55,1.031411,1.174555,-0.04153696,0.1602297,0,17.34886,1,2,0,0
0,9/1/2019 23:00,1.031474,1.174493,-0.04147353,0.1601684,0,17.33318,1,2,0,0
0,9/1/2019 23:05,1.031505,1.174618,-0.04144241,0.160293,0,17.36494,1,2,0,0
0,9/1/2019 23:10,1.031362,1.174566,-0.0415858,0.1602416,0,17.35185,1,2,0,0
0,9/1/2019 23:15,1.031322,1.174633,-0.04162535,0.1603081,0,17.36884,1,2,0,0
0,9/1/2019 23:20,1.031518,1.174567,-0.04143003,0.1602424,0,17.35204,1,2,0,0
0,9/1/2019 23:25,1.03155,1.174685,-0.04139797,0.1603604,0,17.38221,1,2,0,0
0,9/1/2019 23:30,1.03166,1.174681,-0.04128788,0.1603566,0,17.38121,1,2,0,0
0,9/1/2019 23:35,1.031389,1.174711,-0.04155877,0.160386,0,17.38873,1,2,0,0
0,9/1/2019 23:40,1.031323,1.174538,-0.04162489,0.1602129,0,17.3446,1,2,0,0
0,9/1/2019 23:45,1.031445,1.174597,-0.04150237,0.1602716,0,17.35958,1,2,0,0
0,9/1/2019 23:50,1.031495,1.174622,-0.04145297,0.1602975,0,17.36613,1,2,0,0
0,9/1/2019 23:55,1.031364,1.174605,-0.04158401,0.1602797,0,17.36162,1,2,0,0
0,9/2/2019 0:00,1.031363,1.174673,-0.04158509,0.1603481,0,17.37905,1,2,0,0
0,9/2/2019 0:05,1.031465,1.174683,-0.04148285,0.1603578,0,17.38151,1,2,0,0
0,9/2/2019 0:10,1.031413,1.174774,-0.04153515,0.1604492,0,17.40483,1,2,0,0
0,9/2/2019 0:15,1.031559,1.174583,-0.04138909,0.1602578,0,17.35603,1,2,0,0
0,9/2/2019 0:20,1.031355,1.174776,-0.04159254,0.1604516,0,17.40545,1,2,0,0
0,9/2/2019 0:25,1.031428,1.174701,-0.04151939,0.1603765,0,17.38629,1,2,0,0
0,9/2/2019 0:30,1.03138,1.174542,-0.04156797,0.1602175,0,17.3457,1,2,0,0
0,9/2/2019 0:35,1.031389,1.174671,-0.04155848,0.1603466,0,17.37871,1,2,0,0
0,9/2/2019 0:40,1.031382,1.174715,-0.0415658,0.1603901,0,17.38972,1,2,0,0
0,9/2/2019 0:45,1.031395,1.174678,-0.04155297,0.1603531,0,17.38034,1,2,0,0
0,9/2/2019 0:50,1.031458,1.174625,-0.04148944,0.1603003,0,17.36679,1,2,0,0
0,9/2/2019 0:55,1.031367,1.174791,-0.04158103,0.160466,0,17.40914,1,2,0,0
0,9/2/2019 1:00,1.031291,1.174728,-0.04165677,0.1604031,0,17.39307,1,2,0,0
0,9/2/2019 1:05,1.031384,1.174623,-0.04156346,0.1602981,0,17.36629,1,2,0,0
0,9/2/2019 1:10,1.031568,1.174715,-0.0413797,0.1603899,0,17.38971,1,2,0,0
0,9/2/2019 1:15,1.031508,1.174656,-0.04144019,0.1603313,0,17.37478,1,2,0,0
0,9/2/2019 1:20,1.031246,1.17478,-0.04170191,0.1604546,0,17.40624,1,2,0,0
0,9/2/2019 1:25,1.031466,1.174696,-0.0414817,0.1603709,0,17.38485,1,2,0,0
0,9/2/2019 1:30,1.031376,1.174571,-0.04157225,0.1602466,0,17.35316,1,2,0,0
0,9/2/2019 1:35,1.031451,1.17461,-0.04149707,0.1602849,0,17.36292,1,2,0,0
0,9/2/2019 1:40,1.031537,1.17459,-0.04141108,0.1602656,0,17.35804,1,2,0,0
0,9/2/2019 1:45,1.03135,1.174576,-0.04159788,0.160251,0,17.35428,1,2,0,0
0,9/2/2019 1:50,1.031543,1.174706,-0.04140479,0.1603811,0,17.38755,1,2,0,0
0,9/2/2019 1:55,1.031546,1.174583,-0.04140197,0.1602581,0,17.35607,1,2,0,0
0,9/2/2019 2:00,1.031327,1.17464,-0.04162113,0.1603154,0,17.3707,1,2,0,0
0,9/2/2019 2:05,1.031431,1.174466,-0.04151713,0.1601415,0,17.32634,1,2,0,0
0,9/2/2019 2:10,1.031354,1.174541,-0.04159383,0.1602157,0,17.34527,1,2,0,0
0,9/2/2019 2:15,1.031428,1.174549,-0.04151953,0.1602236,0,17.34733,1,2,0,0
0,9/2/2019 2:20,1.031385,1.174668,-0.04156287,0.1603431,0,17.37778,1,2,0,0
0,9/2/2019 2:25,1.031387,1.174576,-0.04156107,0.1602516,0,17.35442,1,2,0,0
0,9/2/2019 2:30,1.031352,1.174706,-0.04159587,0.1603808,0,17.38738,1,2,0,0
0,9/2/2019 2:35,1.031031,1.174583,-0.04191681,0.1602584,0,17.35615,1,2,0,0
0,9/2/2019 2:40,1.031478,1.174577,-0.04146992,0.1602522,0,17.35458,1,2,0,0
0,9/2/2019 2:45,1.031253,1.17464,-0.04169486,0.1603149,0,17.37061,1,2,0,0
0,9/2/2019 2:50,1.031321,1.174571,-0.04162655,0.1602464,0,17.3531,1,2,0,0
0,9/2/2019 2:55,1.031387,1.174607,-0.04156126,0.1602818,0,17.36214,1,2,0,0
0,9/2/2019 3:00,1.031301,1.174556,-0.0416468,0.1602312,0,17.34922,1,2,0,0
0,9/2/2019 3:05,1.031243,1.174596,-0.0417046,0.1602715,0,17.35953,1,2,0,0
0,9/2/2019 3:10,1.031439,1.174756,-0.04150903,0.1604312,0,17.4003,1,2,0,0
0,9/2/2019 3:15,1.031445,1.174675,-0.04150285,0.1603507,0,17.37972,1,2,0,0
0,9/2/2019 3:20,1.03133,1.174632,-0.04161834,0.1603069,0,17.36855,1,2,0,0
0,9/2/2019 3:25,1.031526,1.174468,-0.04142134,0.1601434,0,17.32683,1,2,0,0
0,9/2/2019 3:30,1.03149,1.174632,-0.0414574,0.1603069,0,17.36853,1,2,0,0
0,9/2/2019 3:35,1.031385,1.174623,-0.04156313,0.1602978,0,17.36622,1,2,0,0
0,9/2/2019 3:40,1.031436,1.174695,-0.04151222,0.1603701,0,17.38464,1,2,0,0
0,9/2/2019 3:45,1.031373,1.174678,-0.04157441,0.160353,0,17.3803,1,2,0,0
0,9/2/2019 3:50,1.03144,1.174766,-0.04150754,0.1604409,0,17.40273,1,2,0,0
0,9/2/2019 3:55,1.031562,1.174664,-0.0413854,0.1603391,0,17.37676,1,2,0,0
0,9/2/2019 4:00,1.031472,1.174626,-0.04147615,0.1603009,0,17.36701,1,2,0,0
0,9/2/2019 4:05,1.0313,1.174637,-0.04164822,0.1603121,0,17.3699,1,2,0,0
0,9/2/2019 4:10,1.031494,1.174584,-0.0414538,0.1602592,0,17.35641,1,2,0,0
0,9/2/2019 4:15,1.031494,1.174744,-0.0414539,0.1604196,0,17.39737,1,2,0,0
0,9/2/2019 4:20,1.031503,1.174695,-0.04144513,0.1603699,0,17.38462,1,2,0,0
0,9/2/2019 4:25,1.031202,1.174697,-0.04174607,0.1603719,0,17.38511,1,2,0,0
0,9/2/2019 4:30,1.031396,1.174773,-0.04155205,0.1604483,0,17.40462,1,2,0,0
0,9/2/2019 4:35,1.031572,1.17461,-0.04137624,0.1602848,0,17.36289,1,2,0,0
0,9/2/2019 4:40,1.031469,1.174526,-0.04147862,0.1602007,0,17.34147,1,2,0,0
0,9/2/2019 4:45,1.031236,1.174644,-0.04171162,0.1603196,0,17.37175,1,2,0,0
0,9/2/2019 4:50,1.031411,1.174692,-0.04153715,0.1603676,0,17.38401,1,2,0,0
0,9/2/2019 4:55,1.031346,1.174755,-0.0416023,0.1604298,0,17.39989,1,2,0,0
0,9/2/2019 5:00,1.031263,1.174688,-0.04168489,0.1603629,0,17.38284,1,2,0,0
0,9/2/2019 5:05,1.031386,1.174547,-0.04156143,0.1602226,0,17.34703,1,2,0,0
0,9/2/2019 5:10,1.031401,1.17462,-0.04154714,0.1602955,0,17.3656,1,2,0,0
0,9/2/2019 5:15,1.031368,1.1746,-0.04158018,0.1602754,0,17.36053,1,2,0,0
0,9/2/2019 5:20,1.03149,1.174681,-0.04145794,0.160356,0,17.38111,1,2,0,0
0,9/2/2019 5:25,1.031449,1.174742,-0.04149878,0.1604177,0,17.39679,1,2,0,0
0,9/2/2019 5:30,1.031464,1.174487,-0.04148396,0.1601624,0,17.33174,1,2,0,0
0,9/2/2019 5:35,1.03142,1.17464,-0.04152798,0.1603152,0,17.37063,1,2,0,0
0,9/2/2019 5:40,1.031286,1.174687,-0.04166193,0.1603617,0,17.38253,1,2,0,0
0,9/2/2019 5:45,1.03133,1.174569,-0.0416178,0.1602444,0,17.35261,1,2,0,0
0,9/2/2019 5:50,1.031296,1.174715,-0.04165155,0.1603899,0,17.38969,1,2,0,0
0,9/2/2019 5:55,1.031388,1.174518,-0.04156028,0.1601935,0,17.33967,1,2,0,0
0,9/2/2019 6:00,1.031356,1.174665,-0.04159147,0.1603401,0,17.37696,1,2,0,0
0,9/2/2019 6:05,1.031269,1.174635,-0.04167919,0.1603099,0,17.36934,1,2,0,0
0,9/2/2019 6:10,1.031099,1.174741,-0.0418484,0.160416,0,17.3964,1,2,0,0
0,9/2/2019 6:15,1.031468,1.174605,-0.04147948,0.1602797,0,17.36162,1,2,0,0
0,9/2/2019 6:20,1.031247,1.174773,-0.041701,0.1604479,0,17.40454,1,2,0,0
0,9/2/2019 6:25,1.031365,1.174559,-0.04158271,0.1602346,0,17.3501,1,2,0,0
0,9/2/2019 6:30,1.031215,1.174552,-0.04173281,0.1602276,0,17.3483,1,2,0,0
0,9/2/2019 6:35,1.031326,1.174607,-0.04162209,0.1602824,0,17.36231,1,2,0,0
0,9/2/2019 6:40,1.031184,1.174517,-0.04176345,0.1601923,0,17.33933,1,2,0,0
0,9/2/2019 6:45,1.031172,1.174432,-0.04177606,0.1601075,0,17.31768,1,2,0,0
0,9/2/2019 6:50,1.031279,1.174578,-0.04166855,0.1602528,0,17.35473,1,2,0,0
0,9/2/2019 6:55,1.031291,1.174389,-0.04165699,0.1600642,0,17.30672,1,2,0,0
0,9/2/2019 7:00,1.031138,1.174452,-0.04181017,0.1601272,0,17.32273,1,2,0,0
0,9/2/2019 7:05,1.031266,1.1745,-0.04168226,0.1601752,0,17.33495,1,2,0,0
0,9/2/2019 7:10,1.031327,1.174539,-0.04162131,0.1602144,0,17.34501,1,2,0,0
0,9/2/2019 7:15,1.031359,1.174548,-0.0415886,0.1602235,0,17.34725,1,2,0,0
0,9/2/2019 7:20,1.031183,1.174561,-0.04176481,0.1602363,0,17.35054,1,2,0,0
0,9/2/2019 7:25,1.031183,1.174392,-0.04176491,0.1600667,0,17.30729,1,2,0,0
0,9/2/2019 7:30,1.031301,1.174528,-0.04164679,0.1602029,0,17.34202,1,2,0,0
0,9/2/2019 7:35,1.031172,1.174503,-0.04177557,0.1601781,0,17.33567,1,2,0,0
0,9/2/2019 7:40,1.031125,1.174533,-0.04182309,0.1602082,0,17.34345,1,2,0,0
0,9/2/2019 7:45,1.031304,1.174418,-0.04164358,0.1600931,0,17.31403,1,2,0,0
0,9/2/2019 7:50,1.031204,1.174456,-0.04174387,0.1601314,0,17.32374,1,2,0,0
0,9/2/2019 7:55,1.031165,1.174461,-0.04178311,0.1601362,0,17.32502,1,2,0,0
0,9/2/2019 8:00,1.031325,1.174595,-0.04162275,0.1602696,0,17.35905,1,2,0,0
0,9/2/2019 8:05,1.031192,1.174409,-0.04175557,0.1600838,0,17.31167,1,2,0,0
0,9/2/2019 8:10,1.031045,1.174506,-0.04190313,0.1601813,0,17.33658,1,2,0,0
0,9/2/2019 8:15,1.031286,1.17437,-0.04166189,0.1600451,0,17.30185,1,2,0,0
0,9/2/2019 8:20,1.031101,1.174384,-0.04184664,0.1600595,0,17.30551,1,2,0,0
0,9/2/2019 8:25,1.031237,1.174495,-0.04171044,0.1601702,0,17.33368,1,2,0,0
0,9/2/2019 8:30,1.031315,1.174416,-0.04163267,0.160091,0,17.31347,1,2,0,0
0,9/2/2019 8:35,1.031085,1.174291,-0.04186267,0.1599657,0,17.28157,1,2,0,0
0,9/2/2019 8:40,1.031072,1.174421,-0.04187624,0.1600956,0,17.31469,1,2,0,0
0,9/2/2019 8:45,1.031489,1.174536,-0.04145837,0.1602108,0,17.34409,1,2,0,0
0,9/2/2019 8:50,1.031358,1.174422,-0.04159023,0.1600975,0,17.31516,1,2,0,0
0,9/2/2019 8:55,1.031232,1.174451,-0.04171534,0.1601257,0,17.32236,1,2,0,0
0,9/2/2019 9:00,1.031216,1.174513,-0.04173202,0.1601879,0,17.33824,1,2,0,0
0,9/2/2019 9:05,1.031045,1.174149,-0.04190307,0.1598243,0,17.24557,1,2,0,0
0,9/2/2019 9:10,1.030973,1.174387,-0.04197479,0.1600616,0,17.30605,1,2,0,0
0,9/2/2019 9:15,1.031054,1.174237,-0.04189376,0.1599119,0,17.26791,1,2,0,0
0,9/2/2019 9:20,1.031532,1.174489,-0.04141559,0.1601645,0,17.33227,1,2,0,0
0,9/2/2019 9:25,1.031187,1.174302,-0.04176078,0.1599776,0,17.28472,1,2,0,0
0,9/2/2019 9:30,1.031098,1.174571,-0.04184964,0.1602458,0,17.35305,1,2,0,0
0,9/2/2019 9:35,1.031337,1.174527,-0.0416103,0.1602024,0,17.34205,1,2,0,0
0,9/2/2019 9:40,1.031447,1.17465,-0.04150056,0.1603248,0,17.37317,1,2,0,0
0,9/2/2019 9:45,1.031401,1.174368,-0.04154695,0.1600433,0,17.30139,1,2,0,0
0,9/2/2019 9:50,1.031315,1.174247,-0.04163296,0.1599222,0,17.27054,1,2,0,0
0,9/2/2019 9:55,1.031423,1.174381,-0.04152445,0.1600561,0,17.30462,1,2,0,0
0,9/2/2019 10:00,1.031014,1.174371,-0.04193394,0.160046,0,17.30209,1,2,0,0
0,9/2/2019 10:05,1.031429,1.174419,-0.04151898,0.1600945,0,17.31442,1,2,0,0
0,9/2/2019 10:10,1.031274,1.174199,-0.04167424,0.1598746,0,17.2584,1,2,0,0
0,9/2/2019 10:15,1.031293,1.174182,-0.04165506,0.159857,0,17.25395,1,2,0,0
0,9/2/2019 10:20,1.031119,1.174171,-0.04182892,0.1598462,0,17.25116,1,2,0,0
0,9/2/2019 10:25,1.031382,1.174254,-0.04156546,0.1599288,0,17.27222,1,2,0,0
0,9/2/2019 10:30,1.031273,1.174268,-0.04167449,0.1599427,0,17.27569,1,2,0,0
0,9/2/2019 10:35,1.031317,1.174457,-0.04163076,0.1601318,0,17.32401,1,2,0,0
0,9/2/2019 10:40,1.031246,1.174147,-0.04170211,0.1598222,0,17.24502,1,2,0,0
0,9/2/2019 10:45,1.031223,1.174146,-0.04172466,0.1598215,0,17.2449,1,2,0,0
0,9/2/2019 10:50,1.031416,1.174249,-0.04153216,0.1599241,0,17.27101,1,2,0,0
0,9/2/2019 10:55,1.031019,1.174062,-0.0419287,0.1597369,0,17.22335,1,2,0,0
0,9/2/2019 11:00,1.031255,1.174082,-0.04169274,0.1597567,0,17.22836,1,2,0,0
0,9/2/2019 11:05,1.031144,1.174117,-0.04180354,0.1597926,0,17.23754,1,2,0,0
0,9/2/2019 11:10,1.030978,1.174187,-0.04197026,0.1598624,0,17.25533,1,2,0,0
0,9/2/2019 11:15,1.030958,1.174169,-0.04198952,0.1598439,0,17.25061,1,2,0,0
0,9/2/2019 11:20,1.030877,1.17403,-0.04207046,0.159705,0,17.21531,1,2,0,0
0,9/2/2019 11:25,1.030983,1.174147,-0.04196448,0.1598225,0,17.24523,1,2,0,0
0,9/2/2019 11:30,1.030926,1.174011,-0.04202227,0.1596864,0,17.2105,1,2,0,0
0,9/2/2019 11:35,1.030831,1.174067,-0.04211729,0.1597424,0,17.22483,1,2,0,0
0,9/2/2019 11:40,1.030961,1.174349,-0.04198701,0.1600239,0,17.29654,1,2,0,0
0,9/2/2019 11:45,1.031141,1.173996,-0.04180672,0.1596709,0,17.20659,1,2,0,0
0,9/2/2019 11:50,1.031162,1.174345,-0.04178587,0.1600206,0,17.29563,1,2,0,0
0,9/2/2019 11:55,1.031275,1.174423,-0.04167293,0.1600979,0,17.31537,1,2,0,0
0,9/2/2019 12:00,1.031011,1.173986,-0.04193707,0.1596616,0,17.20421,1,2,0,0
0,9/2/2019 12:05,1.031148,1.174233,-0.04179969,0.1599078,0,17.26686,1,2,0,0
0,9/2/2019 12:10,1.030906,1.174105,-0.04204208,0.1597797,0,17.23434,1,2,0,0
0,9/2/2019 12:15,1.03154,1.174327,-0.04140799,0.160002,0,17.29107,1,2,0,0
0,9/2/2019 12:20,1.031285,1.173891,-0.04166267,0.1595664,0,17.18,1,2,0,0
0,9/2/2019 12:25,1.031232,1.174363,-0.04171612,0.1600384,0,17.30015,1,2,0,0
0,9/2/2019 12:30,1.030884,1.173934,-0.04206341,0.159609,0,17.1909,1,2,0,0
0,9/2/2019 12:35,1.031087,1.173916,-0.04186075,0.1595913,0,17.18636,1,2,0,0
0,9/2/2019 12:40,1.030861,1.173882,-0.04208677,0.1595575,0,17.17776,1,2,0,0
0,9/2/2019 12:45,1.030991,1.174013,-0.04195708,0.1596882,0,17.21104,1,2,0,0
0,9/2/2019 12:50,1.030787,1.174003,-0.0421606,0.1596786,0,17.20861,1,2,0,0
0,9/2/2019 12:55,1.031237,1.174058,-0.04171071,0.1597335,0,17.22245,1,2,0,0
0,9/2/2019 13:00,1.031059,1.174005,-0.04188864,0.1596801,0,17.20903,1,2,0,0
0,9/2/2019 13:05,1.030637,1.173777,-0.04231049,0.1594521,0,17.15094,1,2,0,0
0,9/2/2019 13:10,1.031119,1.173911,-0.04182873,0.1595864,0,17.1851,1,2,0,0
0,9/2/2019 13:15,1.030977,1.173849,-0.04197039,0.1595244,0,17.16925,1,2,0,0
0,9/2/2019 13:20,1.03093,1.1738,-0.04201777,0.1594749,0,17.15675,1,2,0,0
0,9/2/2019 13:25,1.031064,1.173746,-0.04188431,0.1594209,0,17.14301,1,2,0,0
0,9/2/2019 13:30,1.03096,1.174057,-0.04198825,0.1597318,0,17.22209,1,2,0,0
0,9/2/2019 13:35,1.031207,1.173802,-0.04174109,0.1594776,0,17.15744,1,2,0,0
0,9/2/2019 13:40,1.031041,1.173892,-0.04190646,0.159567,0,17.18023,1,2,0,0
0,9/2/2019 13:45,1.03083,1.173727,-0.04211765,0.1594021,0,17.13823,1,2,0,0
0,9/2/2019 13:50,1.030905,1.173841,-0.04204321,0.1595157,0,17.16715,1,2,0,0
0,9/2/2019 13:55,1.031061,1.173987,-0.04188719,0.1596625,0,17.20443,1,2,0,0
0,9/2/2019 14:00,1.030692,1.173833,-0.04225621,0.1595082,0,17.16517,1,2,0,0
0,9/2/2019 14:05,1.030521,1.173851,-0.04242734,0.1595267,0,17.16988,1,2,0,0
0,9/2/2019 14:10,1.030846,1.173705,-0.04210155,0.1593801,0,17.13264,1,2,0,0
0,9/2/2019 14:15,1.030904,1.173614,-0.04204384,0.1592887,0,17.1094,1,2,0,0
0,9/2/2019 14:20,1.030812,1.173669,-0.04213621,0.1593443,0,17.12353,1,2,0,0
0,9/2/2019 14:25,1.031008,1.173848,-0.04193934,0.1595231,0,17.16901,1,2,0,0
0,9/2/2019 14:30,1.031122,1.17388,-0.04182604,0.1595548,0,17.17705,1,2,0,0
0,9/2/2019 14:35,1.031027,1.173841,-0.04192043,0.1595166,0,17.16731,1,2,0,0
0,9/2/2019 14:40,1.030717,1.173662,-0.0422311,0.1593371,0,17.12173,1,2,0,0
0,9/2/2019 14:45,1.03076,1.173692,-0.04218759,0.159367,0,17.12938,1,2,0,0
0,9/2/2019 14:50,1.030795,1.173608,-0.04215283,0.1592834,0,17.1081,1,2,0,0
0,9/2/2019 14:55,1.030713,1.173782,-0.04223519,0.1594573,0,17.15221,1,2,0,0
0,9/2/2019 15:00,1.030759,1.173676,-0.04218925,0.1593514,0,17.12533,1,2,0,0
0,9/2/2019 15:05,1.03068,1.173635,-0.042268,0.1593106,0,17.11497,1,2,0,0
0,9/2/2019 15:10,1.030486,1.173528,-0.04246168,0.159203,0,17.08766,1,2,0,0
0,9/2/2019 15:15,1.030654,1.173655,-0.04229342,0.1593303,0,17.11996,1,2,0,0
0,9/2/2019 15:20,1.030582,1.173744,-0.04236629,0.1594194,0,17.14258,1,2,0,0
0,9/2/2019 15:25,1.030991,1.173541,-0.04195646,0.1592159,0,17.09095,1,2,0,0
0,9/2/2019 15:30,1.030936,1.173705,-0.04201149,0.1593797,0,17.13254,1,2,0,0
0,9/2/2019 15:35,1.030506,1.173543,-0.04244234,0.1592179,0,17.09145,1,2,0,0
0,9/2/2019 15:40,1.030566,1.173506,-0.04238206,0.1591812,0,17.08212,1,2,0,0
0,9/2/2019 15:45,1.030779,1.173496,-0.04216915,0.1591715,0,17.07963,1,2,0,0
0,9/2/2019 15:50,1.030915,1.173794,-0.04203248,0.1594691,0,17.15526,1,2,0,0
0,9/2/2019 15:55,1.030905,1.17355,-0.04204254,0.1592247,0,17.09318,1,2,0,0
0,9/2/2019 16:00,1.030793,1.173614,-0.04215527,0.1592894,0,17.10964,1,2,0,0
0,9/2/2019 16:05,1.030731,1.173672,-0.04221654,0.1593473,0,17.1243,1,2,0,0
0,9/2/2019 16:10,1.030892,1.17352,-0.04205602,0.1591952,0,17.08569,1,2,0,0
0,9/2/2019 16:15,1.030994,1.173666,-0.04195359,0.1593406,0,17.12259,1,2,0,0
0,9/2/2019 16:20,1.030979,1.173674,-0.04196848,0.159349,0,17.12472,1,2,0,0
0,9/2/2019 16:25,1.030764,1.173389,-0.04218436,0.1590643,0,17.05241,1,2,0,0
0,9/2/2019 16:30,1.030807,1.173681,-0.04214127,0.1593566,0,17.12668,1,2,0,0
0,9/2/2019 16:35,1.03076,1.17358,-0.04218755,0.1592553,0,17.10094,1,2,0,0
0,9/2/2019 16:40,1.030837,1.173486,-0.04211107,0.1591608,0,17.07701,1,2,0,0
0,9/2/2019 16:45,1.03083,1.173721,-0.04211772,0.1593957,0,17.13663,1,2,0,0
0,9/2/2019 16:50,1.030741,1.173675,-0.04220684,0.1593506,0,17.12515,1,2,0,0
0,9/2/2019 16:55,1.030802,1.173534,-0.04214571,0.1592088,0,17.08912,1,2,0,0
0,9/2/2019 17:00,1.03073,1.173692,-0.04221775,0.159367,0,17.12926,1,2,0,0
0,9/2/2019 17:05,1.030859,1.173515,-0.04208896,0.1591897,0,17.08427,1,2,0,0
0,9/2/2019 17:10,1.030777,1.173565,-0.04217106,0.1592397,0,17.09696,1,2,0,0
0,9/2/2019 17:15,1.030782,1.17363,-0.0421653,0.1593055,0,17.11368,1,2,0,0
0,9/2/2019 17:20,1.030925,1.173967,-0.04202255,0.1596418,0,17.19917,1,2,0,0
0,9/2/2019 17:25,1.030749,1.173679,-0.04219849,0.1593536,0,17.12589,1,2,0,0
0,9/2/2019 17:30,1.03085,1.173625,-0.04209769,0.1592999,0,17.11223,1,2,0,0
0,9/2/2019 17:35,1.030711,1.173695,-0.04223729,0.1593702,0,17.1301,1,2,0,0
0,9/2/2019 17:40,1.03111,1.173772,-0.0418377,0.1594469,0,17.14958,1,2,0,0
0,9/2/2019 17:45,1.030637,1.173663,-0.04231115,0.1593383,0,17.12199,1,2,0,0
0,9/2/2019 17:50,1.030817,1.173732,-0.04213097,0.1594068,0,17.1394,1,2,0,0
0,9/2/2019 17:55,1.030909,1.173776,-0.04203846,0.1594515,0,17.1508,1,2,0,0
0,9/2/2019 18:00,1.030657,1.173661,-0.04229055,0.1593356,0,17.12133,1,2,0,0
0,9/2/2019 18:05,1.030801,1.173692,-0.04214728,0.1593668,0,17.12932,1,2,0,0
0,9/2/2019 18:10,1.030831,1.173779,-0.04211701,0.1594544,0,17.15148,1,2,0,0
0,9/2/2019 18:15,1.030597,1.173695,-0.04235084,0.15937,0,17.13009,1,2,0,0
0,9/2/2019 18:20,1.0308,1.173596,-0.04214747,0.1592709,0,17.10486,1,2,0,0
0,9/2/2019 18:25,1.030979,1.173711,-0.04196864,0.1593862,0,17.1342,1,2,0,0
0,9/2/2019 18:30,1.03087,1.17373,-0.04207815,0.1594056,0,17.1391,1,2,0,0
0,9/2/2019 18:35,1.030774,1.173601,-0.04217339,0.1592763,0,17.10623,1,2,0,0
0,9/2/2019 18:40,1.030741,1.173718,-0.0422067,0.159393,0,17.13589,1,2,0,0
0,9/2/2019 18:45,1.030882,1.173722,-0.04206589,0.1593973,0,17.1371,1,2,0,0
0,9/2/2019 18:50,1.030758,1.173777,-0.04219009,0.1594526,0,17.15103,1,2,0,0
0,9/2/2019 18:55,1.030746,1.173737,-0.04220197,0.1594124,0,17.14082,1,2,0,0
0,9/2/2019 19:00,1.030621,1.173687,-0.04232727,0.1593624,0,17.12812,1,2,0,0
0,9/2/2019 19:05,1.030823,1.173788,-0.04212535,0.1594631,0,17.15368,1,2,0,0
0,9/2/2019 19:10,1.030792,1.173847,-0.04215609,0.1595223,0,17.16878,1,2,0,0
0,9/2/2019 19:15,1.030787,1.17377,-0.04216052,0.1594451,0,17.14915,1,2,0,0
0,9/2/2019 19:20,1.030771,1.17369,-0.04217691,0.1593655,0,17.12896,1,2,0,0
0,9/2/2019 19:25,1.030772,1.173545,-0.04217626,0.1592205,0,17.09207,1,2,0,0
0,9/2/2019 19:30,1.030651,1.173791,-0.04229678,0.1594663,0,17.15449,1,2,0,0
0,9/2/2019 19:35,1.030876,1.173582,-0.04207179,0.1592568,0,17.10131,1,2,0,0
0,9/2/2019 19:40,1.030843,1.173635,-0.04210507,0.15931,0,17.1148,1,2,0,0
0,9/2/2019 19:45,1.030648,1.173486,-0.04230025,0.1591612,0,17.07704,1,2,0,0
